dbpedia_1025;Forbes31;1;nf1
dbpedia_1049;Forbes519;1;nf1
dbpedia_1057;Forbes1541;1;nf1
dbpedia_1098;Forbes761;1;nf1
dbpedia_1099;Forbes1779;1;nf1
dbpedia_1127;Forbes808;1;nf1
dbpedia_1158;Forbes434;1;nf1
dbpedia_120;Forbes1468;1;nf1
dbpedia_1239;Forbes703;1;nf1
dbpedia_127;Forbes6;1;nf1
dbpedia_1329;Forbes1446;1;nf1
dbpedia_1350;Forbes1693;1;nf1
dbpedia_1369;Forbes505;1;nf1
dbpedia_1455;Forbes1426;1;nf1
dbpedia_1466;Forbes320;1;nf1
dbpedia_1506;Forbes13;1;nf1
dbpedia_152;Forbes515;1;nf1
dbpedia_1546;Forbes1550;1;nf1
dbpedia_1550;Forbes224;1;nf1
dbpedia_1640;Forbes776;1;nf1
dbpedia_1748;Forbes1260;1;nf1
dbpedia_1766;Forbes1966;1;nf1
dbpedia_1850;Forbes699;1;nf1
dbpedia_1907;Forbes1685;1;nf1
dbpedia_192;Forbes557;1;nf1
dbpedia_193;Forbes1404;1;nf1
dbpedia_1941;Forbes835;1;nf1
dbpedia_1945;Forbes1188;1;nf1
dbpedia_1946;Forbes171;1;nf1
dbpedia_2013;Forbes136;1;nf1
dbpedia_2027;Forbes1160;1;nf1
dbpedia_2028;Forbes1160;1;nf1
dbpedia_2054;Forbes616;1;nf1
dbpedia_2068;Forbes43;1;nf1
dbpedia_2074;Forbes310;1;nf1
dbpedia_2078;Forbes1524;1;nf1
dbpedia_2088;Forbes1488;1;nf1
dbpedia_2106;Forbes797;1;nf1
dbpedia_2152;Forbes1198;1;nf1
dbpedia_2163;Forbes978;1;nf1
dbpedia_2167;Forbes1169;1;nf1
dbpedia_2173;Forbes54;1;nf1
dbpedia_2199;Forbes1834;1;nf1
dbpedia_2285;Forbes219;1;nf1
dbpedia_2286;Forbes219;1;nf1
dbpedia_230;Forbes1183;1;nf1
dbpedia_2348;Forbes141;1;nf1
dbpedia_2358;Forbes798;1;nf1
dbpedia_2359;Forbes798;1;nf1
dbpedia_236;Forbes315;1;nf1
dbpedia_2372;Forbes881;1;nf1
dbpedia_239;Forbes131;1;nf1
dbpedia_2409;Forbes943;1;nf1
dbpedia_240;Forbes131;1;nf1
dbpedia_2437;Forbes1338;1;nf1
dbpedia_2444;Forbes509;1;nf1
dbpedia_2450;Forbes138;1;nf1
dbpedia_2464;Forbes526;1;nf1
dbpedia_2490;Forbes811;1;nf1
dbpedia_2531;Forbes1893;1;nf1
dbpedia_2541;Forbes690;1;nf1
dbpedia_2614;Forbes497;1;nf1
dbpedia_2647;Forbes1020;1;nf1
dbpedia_265;Forbes712;1;nf1
dbpedia_2671;Forbes410;1;nf1
dbpedia_269;Forbes741;1;nf1
dbpedia_2731;Forbes379;1;nf1
dbpedia_2732;Forbes379;1;nf1
dbpedia_2847;Forbes1193;1;nf1
dbpedia_2847;Forbes435;1;nf1
dbpedia_2848;Forbes708;1;nf1
dbpedia_2850;Forbes1165;1;nf1
dbpedia_2859;Forbes1382;1;nf1
dbpedia_2906;Forbes1953;1;nf1
dbpedia_298;Forbes1236;1;nf1
dbpedia_3018;Forbes1221;1;nf1
dbpedia_3024;Forbes1514;1;nf1
dbpedia_3037;Forbes688;1;nf1
dbpedia_303;Forbes970;1;nf1
dbpedia_3062;Forbes1831;1;nf1
dbpedia_3092;Forbes284;1;nf1
dbpedia_3102;Forbes297;1;nf1
dbpedia_3111;Forbes1009;1;nf1
dbpedia_3175;Forbes507;1;nf1
dbpedia_3176;Forbes1395;1;nf1
dbpedia_3182;Forbes1058;1;nf1
dbpedia_3183;Forbes953;1;nf1
dbpedia_3184;Forbes1595;1;nf1
dbpedia_3244;Forbes480;1;nf1
dbpedia_3272;Forbes222;1;nf1
dbpedia_3307;Forbes1620;1;nf1
dbpedia_3309;Forbes1620;1;nf1
dbpedia_3407;Forbes1003;1;nf1
dbpedia_3412;Forbes1756;1;nf1
dbpedia_3450;Forbes966;1;nf1
dbpedia_3505;Forbes856;1;nf1
dbpedia_3524;Forbes1463;1;nf1
dbpedia_3544;Forbes695;1;nf1
dbpedia_3572;Forbes1066;1;nf1
dbpedia_3626;Forbes1337;1;nf1
dbpedia_3645;Forbes178;1;nf1
dbpedia_3680;Forbes1084;1;nf1
dbpedia_3729;Forbes253;1;nf1
dbpedia_3834;Forbes928;1;nf1
dbpedia_3844;Forbes1506;1;nf1
dbpedia_3845;Forbes474;1;nf1
dbpedia_3849;Forbes265;1;nf1
dbpedia_3852;Forbes1219;1;nf1
dbpedia_3894;Forbes331;1;nf1
dbpedia_389;Forbes1288;1;nf1
dbpedia_390;Forbes1288;1;nf1
dbpedia_3919;Forbes1264;1;nf1
dbpedia_392;Forbes1288;1;nf1
dbpedia_395;Forbes1809;1;nf1
dbpedia_4055;Forbes1891;1;nf1
dbpedia_4107;Forbes1660;1;nf1
dbpedia_4161;Forbes1483;1;nf1
dbpedia_4224;Forbes1677;1;nf1
dbpedia_4251;Forbes643;1;nf1
dbpedia_4258;Forbes148;1;nf1
dbpedia_4259;Forbes148;1;nf1
dbpedia_4265;Forbes1672;1;nf1
dbpedia_4266;Forbes1559;1;nf1
dbpedia_432;Forbes1035;1;nf1
dbpedia_4362;Forbes935;1;nf1
dbpedia_4365;Forbes935;1;nf1
dbpedia_4422;Forbes442;1;nf1
dbpedia_4487;Forbes351;1;nf1
dbpedia_4496;Forbes1850;1;nf1
dbpedia_4597;Forbes1644;1;nf1
dbpedia_4606;Forbes1302;1;nf1
dbpedia_4607;Forbes1302;1;nf1
dbpedia_4653;Forbes29;1;nf1
dbpedia_466;Forbes952;1;nf1
dbpedia_4734;Forbes388;1;nf1
dbpedia_4751;Forbes593;1;nf1
dbpedia_4752;Forbes593;1;nf1
dbpedia_4779;Forbes1574;1;nf1
dbpedia_4780;Forbes1574;1;nf1
dbpedia_4788;Forbes1239;1;nf1
dbpedia_47;Forbes850;1;nf1
dbpedia_4807;Forbes1053;1;nf1
dbpedia_4819;Forbes1201;1;nf1
dbpedia_499;Forbes564;1;nf1
dbpedia_503;Forbes1028;1;nf1
dbpedia_517;Forbes7;1;nf1
dbpedia_521;Forbes8;1;nf1
dbpedia_527;Forbes8;1;nf1
dbpedia_529;Forbes8;1;nf1
dbpedia_532;Forbes8;1;nf1
dbpedia_533;Forbes8;1;nf1
dbpedia_593;Forbes1570;1;nf1
dbpedia_632;Forbes205;1;nf1
dbpedia_668;Forbes1064;1;nf1
dbpedia_677;Forbes1418;1;nf1
dbpedia_687;Forbes279;1;nf1
dbpedia_692;Forbes234;1;nf1
dbpedia_720;Forbes1227;1;nf1
dbpedia_72;Forbes1682;1;nf1
dbpedia_734;Forbes459;1;nf1
dbpedia_747;Forbes525;1;nf1
dbpedia_751;Forbes1226;1;nf1
dbpedia_769;Forbes354;1;nf1
dbpedia_812;Forbes281;1;nf1
dbpedia_893;Forbes1822;1;nf1
dbpedia_908;Forbes135;1;nf1
dbpedia_910;Forbes135;1;nf1
dbpedia_912;Forbes150;1;nf1
dbpedia_921;Forbes1432;1;nf1
dbpedia_926;Forbes22;1;nf1
dbpedia_957;Forbes209;1;nf1
dbpedia_974;Forbes1321;1;nf1
dbpedia_324;Forbes1362;1;f
dbpedia_1276;Forbes782;0;f
dbpedia_232;Forbes403;0;f
dbpedia_232;Forbes843;0;f
dbpedia_1624;Forbes1091;0;f
dbpedia_4065;Forbes572;0;f
dbpedia_3793;Forbes1770;1;f
dbpedia_1875;Forbes1910;1;f
dbpedia_843;Forbes503;1;f
dbpedia_844;Forbes503;1;f
dbpedia_923;Forbes42;0;f
dbpedia_3990;Forbes535;0;f
dbpedia_3991;Forbes535;0;f
dbpedia_3992;Forbes535;0;f
dbpedia_652;Forbes1610;1;f
dbpedia_2847;Forbes30;0;f
dbpedia_2852;Forbes30;0;f
dbpedia_656;Forbes1258;1;f
dbpedia_1978;Forbes1885;1;f
dbpedia_1979;Forbes1885;1;f
dbpedia_1982;Forbes1885;1;f
dbpedia_1983;Forbes1885;1;f
dbpedia_1991;Forbes1885;1;f
dbpedia_1992;Forbes1885;1;f
dbpedia_1993;Forbes1885;1;f
dbpedia_1994;Forbes1885;1;f
dbpedia_1995;Forbes1885;1;f
dbpedia_952;Forbes1331;0;f
dbpedia_937;Forbes1874;0;f
dbpedia_4213;Forbes1077;1;f
dbpedia_3198;Forbes304;1;f
dbpedia_3199;Forbes304;1;f
dbpedia_3925;Forbes666;1;f
dbpedia_3926;Forbes666;1;f
dbpedia_3927;Forbes666;1;f
dbpedia_3928;Forbes666;1;f
dbpedia_3930;Forbes666;1;f
dbpedia_2179;Forbes1798;0;f
dbpedia_916;Forbes52;1;f
dbpedia_1267;Forbes1329;1;f
dbpedia_4658;Forbes919;1;f
dbpedia_199;Forbes24;1;f
dbpedia_2544;Forbes809;1;f
dbpedia_820;Forbes270;1;f
dbpedia_1357;Forbes217;1;f
dbpedia_4717;Forbes661;1;f
dbpedia_4718;Forbes661;1;f
dbpedia_763;Forbes1281;1;f
dbpedia_896;Forbes1978;1;f
dbpedia_4622;Forbes162;1;f
dbpedia_916;Forbes1270;0;f
dbpedia_3398;Forbes1821;1;f
dbpedia_4753;Forbes1883;1;f
dbpedia_215;Forbes83;1;f
dbpedia_1053;Forbes595;0;f
dbpedia_1051;Forbes391;0;f
dbpedia_4693;Forbes481;1;f
dbpedia_982;Forbes72;0;f
dbpedia_2057;Forbes104;0;f
dbpedia_3620;Forbes596;1;f
dbpedia_1050;Forbes391;0;f
dbpedia_3276;Forbes1860;1;f
dbpedia_1029;Forbes1699;0;f
dbpedia_1030;Forbes1699;0;f
dbpedia_2848;Forbes435;0;f
dbpedia_2849;Forbes1193;0;f
dbpedia_2852;Forbes708;0;f
dbpedia_2153;Forbes906;0;f
dbpedia_4054;Forbes324;0;f
dbpedia_4054;Forbes800;0;f
dbpedia_4651;Forbes419;0;f
dbpedia_804;Forbes948;0;f
dbpedia_3727;Forbes554;0;f
dbpedia_1144;Forbes662;1;f
dbpedia_925;Forbes75;1;f
dbpedia_3763;Forbes350;1;f
dbpedia_2199;Forbes1085;0;f
dbpedia_3240;Forbes1387;0;f
dbpedia_3241;Forbes1387;0;f
dbpedia_4349;Forbes1903;0;f
dbpedia_4576;Forbes156;0;f
dbpedia_3061;Forbes1705;0;f
dbpedia_924;Forbes1432;0;f
dbpedia_2450;Forbes368;0;f
dbpedia_303;Forbes1919;0;f
dbpedia_3725;Forbes1417;0;f
dbpedia_3725;Forbes1969;0;f
dbpedia_3730;Forbes697;0;f
dbpedia_1181;Forbes767;1;f
dbpedia_2058;Forbes104;1;f
dbpedia_2736;Forbes482;0;f
dbpedia_2737;Forbes482;0;f
dbpedia_4818;Forbes1201;0;f
dbpedia_242;Forbes1127;0;f
dbpedia_2786;Forbes931;1;f
dbpedia_821;Forbes1663;0;f
dbpedia_754;Forbes1531;0;f
dbpedia_4240;Forbes715;0;f
dbpedia_1029;Forbes1843;0;f
dbpedia_2150;Forbes742;0;f
dbpedia_1884;Forbes1836;0;f
dbpedia_243;Forbes1464;0;f
dbpedia_2876;Forbes654;1;f
dbpedia_2877;Forbes654;1;f
dbpedia_2878;Forbes654;1;f
dbpedia_3067;Forbes1726;1;f
dbpedia_1576;Forbes1618;0;f
dbpedia_799;Forbes266;1;f
dbpedia_87;Forbes1464;0;f
dbpedia_2051;Forbes1142;1;f
dbpedia_1576;Forbes1976;1;f
dbpedia_2515;Forbes483;1;f
dbpedia_802;Forbes948;0;f
dbpedia_4045;Forbes621;0;f
dbpedia_1493;Forbes237;0;f
dbpedia_1647;Forbes323;0;f
dbpedia_1863;Forbes506;0;f
dbpedia_2036;Forbes438;0;f
dbpedia_2065;Forbes1465;0;f
dbpedia_2065;Forbes797;0;f
dbpedia_216;Forbes1771;0;f
dbpedia_2311;Forbes259;0;f
dbpedia_2359;Forbes1292;0;f
dbpedia_2614;Forbes1020;0;f
dbpedia_2614;Forbes571;0;f
dbpedia_2646;Forbes497;0;f
dbpedia_2647;Forbes497;0;f
dbpedia_2671;Forbes814;0;f
dbpedia_2672;Forbes410;0;f
dbpedia_3643;Forbes1581;0;f
dbpedia_3672;Forbes363;0;f
dbpedia_4048;Forbes413;0;f
dbpedia_4049;Forbes413;0;f
dbpedia_4122;Forbes544;0;f
dbpedia_4122;Forbes57;0;f
dbpedia_450;Forbes359;0;f
dbpedia_743;Forbes1272;0;f
dbpedia_743;Forbes525;0;f
dbpedia_903;Forbes980;0;f
dbpedia_3727;Forbes253;0;f
dbpedia_4027;Forbes1036;0;f
dbpedia_1953;Forbes766;0;f
dbpedia_310;Forbes1127;0;f
dbpedia_2720;Forbes1577;1;f
dbpedia_2721;Forbes1577;1;f
dbpedia_1557;Forbes453;1;f
dbpedia_2459;Forbes117;1;f
dbpedia_919;Forbes872;0;f
dbpedia_920;Forbes872;0;f
dbpedia_921;Forbes872;0;f
dbpedia_922;Forbes872;0;f
dbpedia_3103;Forbes297;0;f
dbpedia_309;Forbes1892;0;f
dbpedia_174;Forbes1464;0;f
dbpedia_353;Forbes1464;0;f
dbpedia_1850;Forbes706;0;f
dbpedia_224;Forbes247;0;f
dbpedia_1032;Forbes1843;0;f
dbpedia_1248;Forbes196;0;f
dbpedia_224;Forbes580;0;f
dbpedia_231;Forbes580;0;f
dbpedia_4273;Forbes1107;1;f
dbpedia_1250;Forbes704;0;f
dbpedia_1235;Forbes260;0;f
dbpedia_1850;Forbes594;0;f
dbpedia_760;Forbes1586;0;f
dbpedia_2053;Forbes312;0;f
dbpedia_2057;Forbes1451;0;f
dbpedia_904;Forbes980;0;f
dbpedia_3548;Forbes1894;0;f
dbpedia_4152;Forbes754;0;f
dbpedia_4225;Forbes1407;0;f
dbpedia_3886;Forbes922;0;f
dbpedia_1737;Forbes946;0;f
dbpedia_1611;Forbes64;1;f
dbpedia_806;Forbes128;0;f
dbpedia_3911;Forbes1616;0;f
dbpedia_4159;Forbes1483;0;f
dbpedia_4160;Forbes880;0;f
dbpedia_4161;Forbes880;0;f
dbpedia_4726;Forbes1959;0;f
dbpedia_3446;Forbes311;0;f
dbpedia_1164;Forbes389;0;f
dbpedia_2847;Forbes1062;0;f
dbpedia_2847;Forbes278;0;f
dbpedia_2852;Forbes1062;0;f
dbpedia_2852;Forbes278;0;f
dbpedia_3047;Forbes1772;0;f
dbpedia_2108;Forbes527;0;f
dbpedia_337;Forbes1498;0;f
dbpedia_1999;Forbes1496;0;f
dbpedia_2978;Forbes560;0;f
dbpedia_3301;Forbes147;0;f
dbpedia_1057;Forbes206;0;f
dbpedia_1571;Forbes1899;0;f
dbpedia_4630;Forbes173;1;f
dbpedia_4111;Forbes1986;0;f
dbpedia_1037;Forbes1586;0;f
dbpedia_1309;Forbes260;0;f
dbpedia_4079;Forbes1154;0;f
dbpedia_3608;Forbes44;0;f
dbpedia_926;Forbes1594;0;f
dbpedia_927;Forbes1594;0;f
dbpedia_2689;Forbes1020;0;nf0
dbpedia_2690;Forbes1650;0;nf0
dbpedia_2723;Forbes1778;0;nf0
dbpedia_2725;Forbes1241;0;nf0
dbpedia_273;Forbes155;0;nf0
dbpedia_2741;Forbes1650;0;nf0
dbpedia_2768;Forbes991;0;nf0
dbpedia_2808;Forbes19;0;nf0
dbpedia_2813;Forbes19;0;nf0
dbpedia_2814;Forbes19;0;nf0
dbpedia_281;Forbes1133;0;nf0
dbpedia_2835;Forbes545;0;nf0
dbpedia_2842;Forbes361;0;nf0
dbpedia_2848;Forbes1062;0;nf0
dbpedia_2849;Forbes1062;0;nf0
dbpedia_2931;Forbes1469;0;nf0
dbpedia_2934;Forbes1425;0;nf0
dbpedia_2952;Forbes412;0;nf0
dbpedia_2953;Forbes412;0;nf0
dbpedia_2971;Forbes1734;0;nf0
dbpedia_2981;Forbes428;0;nf0
dbpedia_30;Forbes1510;0;nf0
dbpedia_31;Forbes1510;0;nf0
dbpedia_3253;Forbes190;0;nf0
dbpedia_3338;Forbes399;0;nf0
dbpedia_3491;Forbes1406;0;nf0
dbpedia_3545;Forbes553;0;nf0
dbpedia_3619;Forbes1579;0;nf0
dbpedia_929;Forbes1594;0;f
dbpedia_930;Forbes1594;0;f
dbpedia_931;Forbes1594;0;f
dbpedia_932;Forbes1594;0;f
dbpedia_933;Forbes1594;0;f
dbpedia_224;Forbes97;0;f
dbpedia_1274;Forbes782;0;f
dbpedia_1575;Forbes1081;0;f
dbpedia_915;Forbes1594;1;f
dbpedia_1175;Forbes229;0;f
dbpedia_1318;Forbes883;0;f
dbpedia_1498;Forbes1122;0;f
dbpedia_3841;Forbes949;0;f
dbpedia_4099;Forbes376;0;f
dbpedia_665;Forbes1610;0;f
dbpedia_666;Forbes1610;0;f
dbpedia_1096;Forbes1663;0;f
dbpedia_3015;Forbes1648;0;f
dbpedia_1836;Forbes511;0;f
dbpedia_1837;Forbes511;0;f
dbpedia_777;Forbes1029;0;f
dbpedia_4431;Forbes658;1;f
dbpedia_1056;Forbes750;0;f
dbpedia_2847;Forbes1165;0;f
dbpedia_2851;Forbes1193;0;f
dbpedia_2851;Forbes435;0;f
dbpedia_2851;Forbes478;0;f
dbpedia_4748;Forbes684;0;f
dbpedia_1037;Forbes1029;0;nf0
dbpedia_388;Forbes1246;0;nf0
dbpedia_505;Forbes386;0;nf0
dbpedia_515;Forbes386;0;nf0
dbpedia_515;Forbes924;0;nf0
dbpedia_3575;Forbes553;0;nf0
dbpedia_3682;Forbes1084;0;nf0
dbpedia_65;Forbes822;0;nf0
dbpedia_1348;Forbes607;0;nf0
dbpedia_150;Forbes1948;0;nf0
dbpedia_1688;Forbes1888;0;nf0
dbpedia_17;Forbes1372;0;nf0
dbpedia_1858;Forbes1125;0;nf0
dbpedia_1884;Forbes1355;0;nf0
dbpedia_1884;Forbes743;0;nf0
dbpedia_18;Forbes1372;0;nf0
dbpedia_2106;Forbes1465;0;nf0
dbpedia_23;Forbes236;0;nf0
dbpedia_3787;Forbes1638;0;nf0
dbpedia_3835;Forbes1684;0;nf0
dbpedia_3837;Forbes928;0;nf0
dbpedia_232;Forbes97;0;nf0
dbpedia_1056;Forbes206;0;nf0
dbpedia_227;Forbes395;0;nf0
dbpedia_113;Forbes484;0;nf0
dbpedia_221;Forbes1800;0;nf0
dbpedia_2965;Forbes688;0;nf0
dbpedia_309;Forbes862;0;nf0
dbpedia_3970;Forbes562;0;nf0
dbpedia_1220;Forbes1656;0;nf0
dbpedia_1314;Forbes1932;0;nf0
dbpedia_1331;Forbes607;0;nf0
dbpedia_16;Forbes650;0;nf0
dbpedia_2025;Forbes1160;0;nf0
dbpedia_2958;Forbes1514;0;nf0
dbpedia_3645;Forbes1694;0;nf0
dbpedia_3699;Forbes406;0;nf0
dbpedia_3888;Forbes1159;0;nf0
dbpedia_4091;Forbes56;0;nf0
dbpedia_423;Forbes822;0;nf0
dbpedia_4624;Forbes802;0;nf0
dbpedia_731;Forbes1259;0;nf0
dbpedia_2023;Forbes889;0;nf0
dbpedia_1025;Forbes486;0;nf0
dbpedia_1182;Forbes252;0;nf0
dbpedia_1185;Forbes252;0;nf0
dbpedia_1186;Forbes252;0;nf0
dbpedia_1187;Forbes252;0;nf0
dbpedia_1188;Forbes252;0;nf0
dbpedia_1193;Forbes252;0;nf0
dbpedia_1194;Forbes252;0;nf0
dbpedia_1195;Forbes252;0;nf0
dbpedia_1196;Forbes252;0;nf0
dbpedia_1199;Forbes252;0;nf0
dbpedia_1200;Forbes252;0;nf0
dbpedia_1203;Forbes252;0;nf0
dbpedia_1204;Forbes252;0;nf0
dbpedia_1206;Forbes252;0;nf0
dbpedia_1207;Forbes252;0;nf0
dbpedia_1495;Forbes237;0;nf0
dbpedia_202;Forbes1381;0;nf0
dbpedia_2234;Forbes912;0;nf0
dbpedia_276;Forbes1940;0;nf0
dbpedia_3884;Forbes50;0;nf0
dbpedia_4097;Forbes130;0;nf0
dbpedia_4139;Forbes673;0;nf0
dbpedia_4422;Forbes1725;0;nf0
dbpedia_4619;Forbes1634;0;nf0
dbpedia_4681;Forbes388;0;nf0
dbpedia_4703;Forbes1959;0;nf0
dbpedia_911;Forbes1101;0;nf0
dbpedia_98;Forbes1771;0;nf0
dbpedia_98;Forbes585;0;nf0
dbpedia_1484;Forbes614;0;nf0
dbpedia_1836;Forbes1402;0;nf0
dbpedia_1837;Forbes1402;0;nf0
dbpedia_3904;Forbes1478;0;nf0
dbpedia_4432;Forbes1427;0;nf0
dbpedia_4433;Forbes1427;0;nf0
dbpedia_4436;Forbes1290;0;nf0
dbpedia_88;Forbes1350;0;f
dbpedia_938;Forbes168;0;f
dbpedia_887;Forbes22;0;f
dbpedia_899;Forbes1518;0;f
dbpedia_2992;Forbes101;0;f
dbpedia_1017;Forbes1788;0;f
dbpedia_1041;Forbes620;0;f
dbpedia_1082;Forbes1441;0;f
dbpedia_1129;Forbes1765;0;f
dbpedia_1129;Forbes1964;0;f
dbpedia_1129;Forbes313;0;f
dbpedia_1134;Forbes1964;0;f
dbpedia_1238;Forbes703;0;f
dbpedia_1239;Forbes233;0;f
dbpedia_1255;Forbes260;0;f
dbpedia_1372;Forbes367;0;f
dbpedia_1415;Forbes439;0;f
dbpedia_147;Forbes177;0;f
dbpedia_1484;Forbes920;0;f
dbpedia_222;Forbes1498;0;nf0
dbpedia_2352;Forbes337;0;nf0
dbpedia_2353;Forbes337;0;nf0
dbpedia_2357;Forbes1019;0;nf0
dbpedia_2362;Forbes302;0;nf0
dbpedia_238;Forbes857;0;nf0
dbpedia_2396;Forbes543;0;nf0
dbpedia_2397;Forbes543;0;nf0
dbpedia_2398;Forbes1806;0;nf0
dbpedia_239;Forbes857;0;nf0
dbpedia_3778;Forbes39;0;nf0
dbpedia_3791;Forbes747;0;nf0
dbpedia_3834;Forbes1638;0;nf0
dbpedia_3834;Forbes178;0;nf0
dbpedia_3835;Forbes1638;0;nf0
dbpedia_3835;Forbes1694;0;nf0
dbpedia_3835;Forbes178;0;nf0
dbpedia_3835;Forbes562;0;nf0
dbpedia_3840;Forbes1740;0;nf0
dbpedia_3840;Forbes562;0;nf0
dbpedia_3860;Forbes1684;0;nf0
dbpedia_3860;Forbes1740;0;nf0
dbpedia_3861;Forbes1684;0;nf0
dbpedia_3871;Forbes604;0;nf0
dbpedia_3882;Forbes604;0;nf0
dbpedia_3888;Forbes1205;0;nf0
dbpedia_3888;Forbes1740;0;nf0
dbpedia_3889;Forbes1205;0;nf0
dbpedia_3774;Forbes1113;0;nf0
dbpedia_3811;Forbes250;0;nf0
dbpedia_4036;Forbes184;0;nf0
dbpedia_4552;Forbes990;0;nf0
dbpedia_4670;Forbes1600;0;nf0
dbpedia_934;Forbes1874;0;nf0
dbpedia_1107;Forbes1738;0;nf0
dbpedia_117;Forbes1669;0;nf0
dbpedia_149;Forbes1459;0;nf0
dbpedia_3356;Forbes1129;0;nf0
dbpedia_3356;Forbes222;0;nf0
dbpedia_3356;Forbes731;0;nf0
dbpedia_3360;Forbes314;0;nf0
dbpedia_3378;Forbes884;0;nf0
dbpedia_337;Forbes160;0;nf0
dbpedia_3390;Forbes1951;0;nf0
dbpedia_3391;Forbes1243;0;nf0
dbpedia_33;Forbes781;0;nf0
dbpedia_3402;Forbes1821;0;nf0
dbpedia_3408;Forbes885;0;nf0
dbpedia_3415;Forbes1924;0;nf0
dbpedia_3419;Forbes1924;0;nf0
dbpedia_3419;Forbes69;0;nf0
dbpedia_341;Forbes1477;0;nf0
dbpedia_3421;Forbes443;0;nf0
dbpedia_3422;Forbes1516;0;nf0
dbpedia_3425;Forbes69;0;nf0
dbpedia_3435;Forbes443;0;nf0
dbpedia_3436;Forbes1243;0;nf0
dbpedia_3438;Forbes1243;0;nf0
