"dbpedia_1001","Forbes1132","0.0","0.5714285714285714","0.0","Cnova","Cenovus Energy"
"dbpedia_1001","Forbes1230","0.0","0.5","0.0","Cnova","Canara Bank"
"dbpedia_1001","Forbes1598","0.5","0.6","0.55","Cnova","CNO Financial Group"
"dbpedia_1001","Forbes270","0.0","0.5","0.0","Cnova","Carnival"
"dbpedia_1001","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1002","Forbes1132","0.0","0.5714285714285714","0.0","Cnova","Cenovus Energy"
"dbpedia_1002","Forbes1230","0.0","0.5","0.0","Cnova","Canara Bank"
"dbpedia_1002","Forbes1598","0.5","0.6","0.55","Cnova","CNO Financial Group"
"dbpedia_1002","Forbes270","0.0","0.5","0.0","Cnova","Carnival"
"dbpedia_1002","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1003","Forbes1132","0.0","0.5714285714285714","0.0","Cnova","Cenovus Energy"
"dbpedia_1003","Forbes1230","0.0","0.5","0.0","Cnova","Canara Bank"
"dbpedia_1003","Forbes1598","0.5","0.6","0.55","Cnova","CNO Financial Group"
"dbpedia_1003","Forbes270","0.0","0.5","0.0","Cnova","Carnival"
"dbpedia_1003","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1004","Forbes1132","0.0","0.5714285714285714","0.0","Cnova","Cenovus Energy"
"dbpedia_1004","Forbes1230","0.0","0.5","0.0","Cnova","Canara Bank"
"dbpedia_1004","Forbes1598","0.5","0.6","0.55","Cnova","CNO Financial Group"
"dbpedia_1004","Forbes270","0.0","0.5","0.0","Cnova","Carnival"
"dbpedia_1004","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1006","Forbes1443","0.0","0.6153846153846154","0.5410256410256411","Coca-Cola FEMSA","Coca-Cola HBC"
"dbpedia_1006","Forbes86","0.5833333333333334","0.6153846153846154","0.5993589743589745","Coca-Cola FEMSA","Coca-Cola"
"dbpedia_1007","Forbes517","0.0","0.6","0.0","Cochlear Limited","Couche Tard"
"dbpedia_1008","Forbes433","0.0","0.6363636363636364","0.0","Coeur Mining","Corning"
"dbpedia_1010","Forbes209","0.0","0.5","0.0","Cogent Communications","Cigna"
"dbpedia_1010","Forbes346","0.0","0.5714285714285714","0.0","Cogent Communications","Celgene"
"dbpedia_1011","Forbes433","0.0","0.5555555555555556","0.0","Cognizant","Corning"
"dbpedia_1013","Forbes1052","0.0","0.5454545454545454","0.0","Coinbase","Crown Castle International"
"dbpedia_1013","Forbes1209","0.0","0.5","0.0","Coinbase","Chiba Bank"
"dbpedia_1013","Forbes1321","0.0","0.625","0.0","Coinbase","Cintas"
"dbpedia_1013","Forbes168","0.0","0.5","0.0","Coinbase","China Vanke"
"dbpedia_1013","Forbes31","0.0","0.5","0.0","Coinbase","Comcast"
"dbpedia_1013","Forbes486","0.0","0.5","0.0","Coinbase","Compass Group"
"dbpedia_1013","Forbes852","0.0","0.5","0.0","Coinbase","China Steel"
"dbpedia_1014","Forbes1440","0.0","0.5","0.0","Colcci","Coach"
"dbpedia_1015","Forbes790","0.0","0.5","0.0","Colfax Corporation","CarMax"
"dbpedia_1016","Forbes472","1.0","1.0","1.0","Colgate-Palmolive","Colgate-Palmolive"
"dbpedia_1017","Forbes1788","0.0","0.6666666666666667","0.0","Colliers (company)","Core-Mark Holding Company"
"dbpedia_1022","Forbes1430","1.0","1.0","1.0","Coloplast","Coloplast"
"dbpedia_1022","Forbes31","0.0","0.5555555555555556","0.0","Coloplast","Comcast"
"dbpedia_1022","Forbes486","0.0","0.5555555555555556","0.0","Coloplast","Compass Group"
"dbpedia_1025","Forbes1052","0.0","0.5454545454545454","0.0","Comcast","Crown Castle International"
"dbpedia_1025","Forbes1430","0.0","0.5555555555555556","0.0","Comcast","Coloplast"
"dbpedia_1025","Forbes31","1.0","1.0","1.0","Comcast","Comcast"
"dbpedia_1025","Forbes486","0.0","0.7142857142857143","0.0","Comcast","Compass Group"
"dbpedia_1026","Forbes58","0.0","0.5294117647058824","0.0","Comfort Systems USA","Cisco Systems"
"dbpedia_1027","Forbes1699","0.0","0.5","0.0","CommScope","Commercial International Bank"
"dbpedia_1028","Forbes1843","0.0","0.5555555555555556","0.0","Commerce Bancshares","Commercial Bank of Qatar"
"dbpedia_1028","Forbes1967","1.0","1.0","1.0","Commerce Bancshares","Commerce Bancshares"
"dbpedia_1028","Forbes663","0.0","0.5","0.0","Commerce Bancshares","Commerzbank"
"dbpedia_1029","Forbes1699","0.6428571428571429","0.6666666666666667","0.6547619047619049","Commercial Bank of Dubai","Commercial International Bank"
"dbpedia_1029","Forbes1843","0.0","0.7333333333333334","0.6035087719298246","Commercial Bank of Dubai","Commercial Bank of Qatar"
"dbpedia_1029","Forbes1967","0.0","0.5","0.0","Commercial Bank of Dubai","Commerce Bancshares"
"dbpedia_1030","Forbes1699","0.6428571428571429","0.6666666666666667","0.6547619047619049","Commercial Bank of Qatar","Commercial International Bank"
"dbpedia_1030","Forbes1843","1.0","1.0","1.0","Commercial Bank of Qatar","Commercial Bank of Qatar"
"dbpedia_1030","Forbes1967","0.0","0.5555555555555556","0.0","Commercial Bank of Qatar","Commerce Bancshares"
"dbpedia_1031","Forbes1788","0.0","0.5217391304347826","0.0","Commercial Metals Company","Core-Mark Holding Company"
"dbpedia_1031","Forbes1843","0.0","0.5217391304347826","0.0","Commercial Metals Company","Commercial Bank of Qatar"
"dbpedia_1032","Forbes1448","0.0","0.5555555555555556","0.0","Commercial National Financial","China National Chemical"
"dbpedia_1032","Forbes1699","0.5294117647058824","0.5555555555555556","0.542483660130719","Commercial National Financial","Commercial International Bank"
"dbpedia_1032","Forbes1843","0.0","0.7222222222222222","0.5656565656565656","Commercial National Financial","Commercial Bank of Qatar"
"dbpedia_1033","Forbes1253","1.0","1.0","1.0","Community Health Systems","Community Health Systems"
"dbpedia_1034","Forbes1253","0.0","0.5217391304347826","0.0","Community West Bancshares","Community Health Systems"
"dbpedia_1034","Forbes1967","0.0","0.6521739130434783","0.5225155279503105","Community West Bancshares","Commerce Bancshares"
"dbpedia_1037","Forbes1029","0.0","0.6875","0.5104166666666666","Compass Resources","China Resources Pharmaceutical Group"
"dbpedia_1037","Forbes1541","0.0","0.55","0.0","Compass Resources","Continental Resources"
"dbpedia_1037","Forbes1586","0.0","0.6875","0.5342261904761905","Compass Resources","Concho Resources"
"dbpedia_1037","Forbes1874","0.0","0.5294117647058824","0.0","Compass Resources","China Resources Gas Group"
"dbpedia_1037","Forbes292","0.0","0.5","0.0","Compass Resources","CNP Assurances"
"dbpedia_1037","Forbes329","0.0","0.5","0.0","Compass Resources","China Resources Land"
"dbpedia_1038","Forbes31","0.0","0.5","0.0","Compass, Inc.","Comcast"
"dbpedia_1038","Forbes486","0.6666666666666666","0.7","0.6833333333333333","Compass, Inc.","Compass Group"
"dbpedia_1039","Forbes1259","0.0","0.5","0.0","Comsys","Coty"
"dbpedia_1039","Forbes1441","0.0","0.5","0.0","Comsys","Cosmo Energy Holdings"
"dbpedia_1039","Forbes31","0.0","0.5714285714285714","0.0","Comsys","Comcast"
