dbpedia_1025;Forbes31;1
dbpedia_1049;Forbes519;1
dbpedia_1057;Forbes1541;1
dbpedia_1098;Forbes761;1
dbpedia_1099;Forbes1779;1
dbpedia_1127;Forbes808;1
dbpedia_1158;Forbes434;1
dbpedia_120;Forbes1468;1
dbpedia_1239;Forbes703;1
dbpedia_127;Forbes6;1
dbpedia_1329;Forbes1446;1
dbpedia_1350;Forbes1693;1
dbpedia_1369;Forbes505;1
dbpedia_1455;Forbes1426;1
dbpedia_1466;Forbes320;1
dbpedia_1506;Forbes13;1
dbpedia_152;Forbes515;1
dbpedia_1546;Forbes1550;1
dbpedia_1550;Forbes224;1
dbpedia_1640;Forbes776;1
dbpedia_1748;Forbes1260;1
dbpedia_1766;Forbes1966;1
dbpedia_1850;Forbes699;1
dbpedia_1907;Forbes1685;1
dbpedia_192;Forbes557;1
dbpedia_193;Forbes1404;1
dbpedia_1941;Forbes835;1
dbpedia_1945;Forbes1188;1
dbpedia_1946;Forbes171;1
dbpedia_2013;Forbes136;1
dbpedia_2027;Forbes1160;1
dbpedia_2028;Forbes1160;1
dbpedia_2054;Forbes616;1
dbpedia_2068;Forbes43;1
dbpedia_2074;Forbes310;1
dbpedia_2078;Forbes1524;1
dbpedia_2088;Forbes1488;1
dbpedia_2106;Forbes797;1
dbpedia_2152;Forbes1198;1
dbpedia_2163;Forbes978;1
dbpedia_2167;Forbes1169;1
dbpedia_2173;Forbes54;1
dbpedia_2199;Forbes1834;1
dbpedia_2285;Forbes219;1
dbpedia_2286;Forbes219;1
dbpedia_230;Forbes1183;1
dbpedia_2348;Forbes141;1
dbpedia_2358;Forbes798;1
dbpedia_2359;Forbes798;1
dbpedia_236;Forbes315;1
dbpedia_2372;Forbes881;1
dbpedia_239;Forbes131;1
dbpedia_2409;Forbes943;1
dbpedia_240;Forbes131;1
dbpedia_2437;Forbes1338;1
dbpedia_2444;Forbes509;1
dbpedia_2450;Forbes138;1
dbpedia_2464;Forbes526;1
dbpedia_2490;Forbes811;1
dbpedia_2531;Forbes1893;1
dbpedia_2541;Forbes690;1
dbpedia_2614;Forbes497;1
dbpedia_2647;Forbes1020;1
dbpedia_265;Forbes712;1
dbpedia_2671;Forbes410;1
dbpedia_269;Forbes741;1
dbpedia_2731;Forbes379;1
dbpedia_2732;Forbes379;1
dbpedia_2847;Forbes1193;1
dbpedia_2847;Forbes435;1
dbpedia_2848;Forbes708;1
dbpedia_2850;Forbes1165;1
dbpedia_2859;Forbes1382;1
dbpedia_2906;Forbes1953;1
dbpedia_298;Forbes1236;1
dbpedia_3018;Forbes1221;1
dbpedia_3024;Forbes1514;1
dbpedia_3037;Forbes688;1
dbpedia_303;Forbes970;1
dbpedia_3062;Forbes1831;1
dbpedia_3092;Forbes284;1
dbpedia_3102;Forbes297;1
dbpedia_3111;Forbes1009;1
dbpedia_3175;Forbes507;1
dbpedia_3176;Forbes1395;1
dbpedia_3182;Forbes1058;1
dbpedia_3183;Forbes953;1
dbpedia_3184;Forbes1595;1
dbpedia_3244;Forbes480;1
dbpedia_3272;Forbes222;1
dbpedia_3307;Forbes1620;1
dbpedia_3309;Forbes1620;1
dbpedia_3407;Forbes1003;1
dbpedia_3412;Forbes1756;1
dbpedia_3450;Forbes966;1
dbpedia_3505;Forbes856;1
dbpedia_3524;Forbes1463;1
dbpedia_3544;Forbes695;1
dbpedia_3572;Forbes1066;1
dbpedia_3626;Forbes1337;1
dbpedia_3645;Forbes178;1
dbpedia_3680;Forbes1084;1
dbpedia_3729;Forbes253;1
dbpedia_3834;Forbes928;1
dbpedia_3844;Forbes1506;1
dbpedia_3845;Forbes474;1
dbpedia_3849;Forbes265;1
dbpedia_3852;Forbes1219;1
dbpedia_3894;Forbes331;1
dbpedia_389;Forbes1288;1
dbpedia_390;Forbes1288;1
dbpedia_3919;Forbes1264;1
dbpedia_392;Forbes1288;1
dbpedia_395;Forbes1809;1
dbpedia_4055;Forbes1891;1
dbpedia_4107;Forbes1660;1
dbpedia_4161;Forbes1483;1
dbpedia_4224;Forbes1677;1
dbpedia_4251;Forbes643;1
dbpedia_4258;Forbes148;1
dbpedia_4259;Forbes148;1
dbpedia_4265;Forbes1672;1
dbpedia_4266;Forbes1559;1
dbpedia_432;Forbes1035;1
dbpedia_4362;Forbes935;1
dbpedia_4365;Forbes935;1
dbpedia_4422;Forbes442;1
dbpedia_4487;Forbes351;1
dbpedia_4496;Forbes1850;1
dbpedia_4597;Forbes1644;1
dbpedia_4606;Forbes1302;1
dbpedia_4607;Forbes1302;1
dbpedia_4653;Forbes29;1
dbpedia_466;Forbes952;1
dbpedia_4734;Forbes388;1
dbpedia_4751;Forbes593;1
dbpedia_4752;Forbes593;1
dbpedia_4779;Forbes1574;1
dbpedia_4780;Forbes1574;1
dbpedia_4788;Forbes1239;1
dbpedia_47;Forbes850;1
dbpedia_4807;Forbes1053;1
dbpedia_4819;Forbes1201;1
dbpedia_499;Forbes564;1
dbpedia_503;Forbes1028;1
dbpedia_517;Forbes7;1
