"dbpedia_1001","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1002","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1003","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1004","Forbes529","0.0","0.6","0.0","Cnova","CNOOC"
"dbpedia_1006","Forbes1443","0.0","0.6153846153846154","0.0","Coca-Cola FEMSA","Coca-Cola HBC"
"dbpedia_1006","Forbes86","0.0","0.6153846153846154","0.0","Coca-Cola FEMSA","Coca-Cola"
"dbpedia_1008","Forbes433","0.0","0.6363636363636364","0.0","Coeur Mining","Corning"
"dbpedia_1010","Forbes107","0.0","0.7142857142857143","0.0","Cogent Communications","Charter Communications"
"dbpedia_1013","Forbes1321","0.0","0.625","0.0","Coinbase","Cintas"
"dbpedia_1016","Forbes472","1.0","1.0","1.0","Colgate-Palmolive","Colgate-Palmolive"
"dbpedia_1022","Forbes1430","1.0","1.0","1.0","Coloplast","Coloplast"
"dbpedia_1025","Forbes31","1.0","1.0","1.0","Comcast","Comcast"
"dbpedia_1028","Forbes1967","1.0","1.0","1.0","Commerce Bancshares","Commerce Bancshares"
"dbpedia_1029","Forbes1843","0.6","0.8095238095238095","0.7047619047619047","Commercial Bank of Dubai","Commercial Bank of Qatar"
"dbpedia_1030","Forbes1843","1.0","1.0","1.0","Commercial Bank of Qatar","Commercial Bank of Qatar"
"dbpedia_1033","Forbes1253","1.0","1.0","1.0","Community Health Systems","Community Health Systems"
"dbpedia_1034","Forbes1967","0.0","0.6521739130434783","0.0","Community West Bancshares","Commerce Bancshares"
"dbpedia_1037","Forbes1586","0.0","0.6875","0.0","Compass Resources","Concho Resources"
"dbpedia_103","Forbes1286","0.0","0.6363636363636364","0.0","Adaro Energy","AGL Energy"
"dbpedia_103","Forbes1612","0.0","0.6153846153846154","0.0","Adaro Energy","Alliant Energy"
"dbpedia_103","Forbes1906","0.0","0.6363636363636364","0.0","Adaro Energy","Atmos Energy"
"dbpedia_1041","Forbes620","0.0","0.6666666666666667","0.0","Comtex","Cemex"
"dbpedia_1042","Forbes1230","0.0","0.6153846153846154","0.0","Conagra Brands","Canara Bank"
"dbpedia_1042","Forbes938","1.0","1.0","1.0","Conagra Brands","Conagra Brands"
"dbpedia_1045","Forbes1253","0.0","0.6363636363636364","0.0","Conemaugh Health System","Community Health Systems"
"dbpedia_1049","Forbes519","1.0","1.0","1.0","ConocoPhillips","ConocoPhillips"
"dbpedia_1050","Forbes107","0.0","0.6538461538461539","0.0","Consolidated Communications","Charter Communications"
"dbpedia_1051","Forbes391","0.0","0.6799999999999999","0.0","Consolidated Media Holdings","Consolidated Edison"
"dbpedia_1052","Forbes595","1.0","1.0","1.0","Constellation Brands","Constellation Brands"
"dbpedia_1053","Forbes595","0.0","0.6842105263157895","0.0","Constellation Energy","Constellation Brands"
"dbpedia_1054","Forbes595","0.0","0.6190476190476191","0.0","Constellation Software","Constellation Brands"
"dbpedia_1055","Forbes1132","0.0","0.6153846153846154","0.0","Contact Energy","Cenovus Energy"
"dbpedia_1055","Forbes980","0.0","0.6","0.0","Contact Energy","China Coal Energy"
"dbpedia_1057","Forbes1541","1.0","1.0","1.0","Continental Resources","Continental Resources"
"dbpedia_1057","Forbes1586","0.0","0.6","0.0","Continental Resources","Concho Resources"
"dbpedia_1057","Forbes783","0.0","0.6666666666666667","0.0","Continental Resources","Canadian Natural Resources"
"dbpedia_1096","Forbes1663","0.0","0.7222222222222222","0.0","Creative Technology","Catcher Technology"
"dbpedia_1098","Forbes761","1.0","1.0","1.0","Credicorp","Credicorp"
"dbpedia_1099","Forbes1779","1.0","1.0","1.0","Credit Saison","Credit Saison"
"dbpedia_109","Forbes902","0.0","0.6086956521739131","0.0","Advanced Drainage Systems","Alliance Data Systems"
"dbpedia_1100","Forbes1779","0.0","0.75","0.0","Credit Suisse","Credit Saison"
"dbpedia_1100","Forbes491","0.6875","0.7058823529411764","0.6966911764705882","Credit Suisse","Credit Suisse Group"
"dbpedia_1103","Forbes937","0.0","0.7","0.0","Crew Energy","CMS Energy"
"dbpedia_1108","Forbes1359","1.0","1.0","1.0","Crown Holdings","Crown Holdings"
"dbpedia_1108","Forbes469","0.0","0.6923076923076923","0.0","Crown Holdings","CLP Holdings"
"dbpedia_1108","Forbes671","0.0","0.6470588235294117","0.0","Crown Holdings","CIMB Group Holdings"
"dbpedia_110","Forbes1196","0.0","0.7","0.0","Advanced Micro Devices","Advanced Info Service"
"dbpedia_110","Forbes1955","1.0","1.0","1.0","Advanced Micro Devices","Advanced Micro Devices"
"dbpedia_1117","Forbes1052","0.0","0.6206896551724138","0.0","Currency Exchange International","Crown Castle International"
"dbpedia_111","Forbes1612","0.0","0.6","0.0","Advantage Energy","Alliant Energy"
"dbpedia_1125","Forbes1311","0.0","0.625","0.0","D-Box Technologies","Dxc Technology"
"dbpedia_1125","Forbes608","0.0","0.8125","0.65625","D-Box Technologies","Dell Technologies"
