"Forbes1001","Kaggle_1093079","0.0","0.0","0.6762820512820513","Cincinnati Financial","abc cincinnati"
"Forbes1001","Kaggle_1152654","0.0","0.0","0.759090909090909","Cincinnati Financial","cincinnatus"
"Forbes1001","Kaggle_147725","0.0","0.0","0.7348484848484849","Cincinnati Financial","fc cincinnati"
"Forbes1001","Kaggle_188489","0.0","0.0","0.41309523809523807","Cincinnati Financial","ywca of greater cincinnati"
"Forbes1001","Kaggle_243881","0.0","0.0","0.6410256410256411","Cincinnati Financial","cincinnati works"
"Forbes1001","Kaggle_348932","0.0","0.0","0.44862155388471175","Cincinnati Financial","cincinnati public radio"
"Forbes1001","Kaggle_363406","0.0","0.0","0.4078674948240166","Cincinnati Financial","cincinnati fan & ventilator co., inc."
"Forbes1001","Kaggle_417500","0.0","0.0","0.7482517482517482","Cincinnati Financial","cincinnati mha"
"Forbes1001","Kaggle_68883","0.0","0.0","0.5607843137254902","Cincinnati Financial","cincinnati sub-zero"
"Forbes1001","Kaggle_944314","0.0","0.0","0.5298245614035089","Cincinnati Financial","impact 100 cincinnati"
"Forbes1001","Kaggle_96433","0.0","0.0","0.4279176201372998","Cincinnati Financial","l-3 cincinnati electronics"
"Forbes1001","Kaggle_996214","0.0","0.0","0.5128676470588236","Cincinnati Financial","soapbox cincinnati"
"Forbes1002","Kaggle_1248395","0.0","0.0","0.6947368421052631","Dongbu Insurance","dongbu life insurance co., ltd."
"Forbes1002","Kaggle_1661340","0.0","0.0","0.5577777777777778","Dongbu Insurance","dongbu insurance london office"
"Forbes1002","Kaggle_238330","0.0","0.0","0.3504761904761905","Dongbu Insurance","msig insurance hong kong limited"
"Forbes1002","Kaggle_553616","0.0","0.0","0.33652618135376755","Dongbu Insurance","gundermann & gundermann insurance"
"Forbes1005","Kaggle_192863","0.0","0.0","0.35416666666666663","Harris","harris & company llp"
"Forbes1008","Kaggle_924564","0.0","0.0","0.38928571428571423","Nielsen","nielsen & nielsen holding ssc, uab"
"Forbes1010","Kaggle_535407","0.0","0.68","0.0","Kuwait Finance House","kuwait finance house malaysia"
"Forbes1010","Kaggle_989238","0.0","0.0","0.3263888888888889","Kuwait Finance House","axi finance ifn s.a"
"Forbes1011","Kaggle_1048585","0.0","0.0","0.35322299651567945","China Grand Automotive Services","industrial tote services corp."
"Forbes1011","Kaggle_1049695","0.0","0.0","0.418956043956044","China Grand Automotive Services","dawn automation services"
"Forbes1011","Kaggle_1083125","0.0","0.0","0.32590412111017664","China Grand Automotive Services","automotive engineering services ltd"
"Forbes1011","Kaggle_109852","0.0","0.0","0.34680451127819545","China Grand Automotive Services","carat media services"
"Forbes1011","Kaggle_1159888","0.0","0.0","0.5487012987012987","China Grand Automotive Services","john's automotive service"
"Forbes1011","Kaggle_1162176","0.0","0.0","0.35876623376623373","China Grand Automotive Services","integrated home care services, inc."
"Forbes1011","Kaggle_1239527","0.0","0.0","0.394869638351556","China Grand Automotive Services","ars - automotive regional services"
"Forbes1011","Kaggle_1264006","0.0","0.0","0.37896825396825395","China Grand Automotive Services","c&m insurance services ltd"
"Forbes1011","Kaggle_1365734","0.0","0.0","0.5995670995670996","China Grand Automotive Services","pasha automotive services"
"Forbes1011","Kaggle_1466870","0.0","0.0","0.33517156862745096","China Grand Automotive Services","transport administrative services pty ltd"
"Forbes1011","Kaggle_1517207","0.0","0.0","0.34925249169435213","China Grand Automotive Services","national maritime services"
"Forbes1011","Kaggle_1534134","0.0","0.0","0.39346590909090906","China Grand Automotive Services","a.r.s.g. b.v. (automotive retail services group b.v.)"
