"Forbes1001","Kaggle_3467582","0.0","0.0","0.4078674948240166","Cincinnati Financial","cincinnati gasket packing"
"Forbes1001","Kaggle_3844635","0.0","0.0","0.5128676470588236","Cincinnati Financial","speak up cincinnati"
"Forbes1001","Kaggle_3949802","0.0","0.0","0.4965277777777778","Cincinnati Financial","roly poly cincinnati"
"Forbes1001","Kaggle_4115279","0.0","0.0","0.44862155388471175","Cincinnati Financial","cincinnati film society"
"Forbes1001","Kaggle_4393278","0.0","0.0","0.5607843137254902","Cincinnati Financial","cincinnati asphalt co."
"Forbes1001","Kaggle_4441148","0.0","0.0","0.3540669856459331","Cincinnati Financial","cinecore innovations limited"
"Forbes1002","Kaggle_3644695","0.0","0.0","0.3341750841750841","Dongbu Insurance","woith insurance services"
"Forbes1002","Kaggle_4609979","0.0","0.0","0.29333333333333333","Dongbu Insurance","dongfang turbine co., ltd."
"Forbes1002","Kaggle_4677367","0.0","0.0","0.2929032258064516","Dongbu Insurance","wagram insurance company dac"
"Forbes1002","Kaggle_4797087","0.0","0.0","0.3201058201058201","Dongbu Insurance","tudor insurance company"
"Forbes1002","Kaggle_4986346","0.0","0.0","0.3096153846153846","Dongbu Insurance","life insurance company"
"Forbes1003","Kaggle_3552691","0.0","0.0","0.30637254901960786","Power Assets Holdings","property assessors ltd"
"Forbes1003","Kaggle_5180170","0.0","0.0","0.3380952380952381","Power Assets Holdings","soler & associates"
"Forbes1004","Kaggle_3712860","0.0","0.0","0.44886363636363635","Bank of East Asia","east java & co"
"Forbes1004","Kaggle_3788180","0.0","0.0","0.31029411764705883","Bank of East Asia","eastman & associates, inc."
"Forbes1005","Kaggle_4139453","0.0","0.0","0.5227272727272727","Harris","the harrison group, llc"
"Forbes1005","Kaggle_5229858","0.0","0.0","0.29678362573099415","Harris","harrison hospitality"
"Forbes1007","Kaggle_4280470","0.0","0.0","0.4571428571428572","Finatis","finotes"
"Forbes1007","Kaggle_5069746","0.0","0.0","0.3068181818181818","Finatis","finance2019"
"Forbes1010","Kaggle_4006476","0.0","0.0","0.36398467432950193","Kuwait Finance House","uganda finance trust ltd."
"Forbes1010","Kaggle_4130135","0.0","0.0","0.30314009661835745","Kuwait Finance House","tenor finance"
"Forbes1010","Kaggle_5069746","0.0","0.0","0.3134920634920635","Kuwait Finance House","finance2019"
"Forbes1011","Kaggle_3469993","0.0","0.0","0.3092443140132062","China Grand Automotive Services","environmental machines & services"
"Forbes1011","Kaggle_3483112","0.0","0.0","0.29568106312292364","China Grand Automotive Services","optimum transport services"
"Forbes1011","Kaggle_3495001","0.0","0.0","0.3321428571428572","China Grand Automotive Services","axia land services"
"Forbes1011","Kaggle_3501982","0.0","0.0","0.34102787456445993","China Grand Automotive Services","wings aviation services"
"Forbes1011","Kaggle_3506242","0.0","0.0","0.29120879120879123","China Grand Automotive Services","coinspireit services"
"Forbes1011","Kaggle_3550047","0.0","0.0","0.30038265306122447","China Grand Automotive Services","machine design & engineering services"
"Forbes1011","Kaggle_3564625","0.48484848484848486","0.0","0.5817099567099567","China Grand Automotive Services","glory automotive services"
"Forbes1011","Kaggle_3567634","0.0","0.0","0.37283549783549785","China Grand Automotive Services","net services automotive"
"Forbes1011","Kaggle_3582002","0.0","0.0","0.5995670995670996","China Grand Automotive Services","italy automotive services"
"Forbes1011","Kaggle_3592478","0.0","0.0","0.2920634920634921","China Grand Automotive Services","north east slickline services ltd"
"Forbes1011","Kaggle_3630041","0.0","0.0","0.3350840336134454","China Grand Automotive Services","finatoz financial services"
"Forbes1011","Kaggle_3644695","0.0","0.0","0.33270676691729323","China Grand Automotive Services","woith insurance services"
"Forbes1011","Kaggle_3747090","0.0","0.0","0.3475274725274725","China Grand Automotive Services","vng automotives pvt ltd - india"
"Forbes1011","Kaggle_3753988","0.0","0.0","0.297360248447205","China Grand Automotive Services","stanley restoration services"
"Forbes1011","Kaggle_3789564","0.0","0.0","0.2953667953667954","China Grand Automotive Services","berends it services"
"Forbes1011","Kaggle_3794903","0.0","0.0","0.34563492063492063","China Grand Automotive Services","integral facilities services"
"Forbes1011","Kaggle_3832556","0.0","0.0","0.3273809523809524","China Grand Automotive Services","european automotive agency"
"Forbes1011","Kaggle_3844474","0.0","0.0","0.33974358974358976","China Grand Automotive Services","quadra marine services limited"
"Forbes1011","Kaggle_3857349","0.0","0.0","0.3086627417998318","China Grand Automotive Services","automotive internet services, llc"
"Forbes1011","Kaggle_3858235","0.0","0.0","0.36974789915966383","China Grand Automotive Services","full service automotive"
"Forbes1011","Kaggle_3884181","0.0","0.0","0.3982142857142857","China Grand Automotive Services","delta automation services"
"Forbes1011","Kaggle_3925955","0.0","0.0","0.4783834586466165","China Grand Automotive Services","protech automotive services, llc"
"Forbes1011","Kaggle_3936298","0.0","0.0","0.32037815126050423","China Grand Automotive Services","innova services corporation"
"Forbes1011","Kaggle_3953694","0.0","0.0","0.30992063492063493","China Grand Automotive Services","managed educational services"
"Forbes1011","Kaggle_3978911","0.0","0.0","0.29705459770114945","China Grand Automotive Services","dossa insurance & broking services ltd"
"Forbes1011","Kaggle_3993390","0.0","0.0","0.32305194805194803","China Grand Automotive Services","canam financial services"
"Forbes1011","Kaggle_4019726","0.0","0.0","0.3254608294930876","China Grand Automotive Services","ase automotive"
"Forbes1011","Kaggle_4041955","0.0","0.0","0.48907681465821","China Grand Automotive Services","jackson and phillips automotive services"
"Forbes1011","Kaggle_4050082","0.0","0.0","0.30107973421926915","China Grand Automotive Services","creative restaurant services"
"Forbes1011","Kaggle_4074007","0.0","0.0","0.3861607142857143","China Grand Automotive Services","ti automotive (china) limited"
"Forbes1011","Kaggle_4078754","0.0","0.0","0.34925249169435213","China Grand Automotive Services","continental title services, inc."
"Forbes1011","Kaggle_4081230","0.0","0.0","0.29580645161290325","China Grand Automotive Services","task managment and consulting services"
"Forbes1011","Kaggle_4212690","0.0","0.0","0.5973502304147466","China Grand Automotive Services","ats automotive services"
"Forbes1011","Kaggle_4252715","0.0","0.0","0.2931184668989547","China Grand Automotive Services","independent tax service"
