"dataworld_1000","Forbes1023","0.0","0.631578947368421","0.0","SembCorp Industries","Sun Pharma Industries"
"dataworld_1000","Forbes118","0.0","0.6","0.0","SembCorp Industries","Saudi Basic Industries"
"dataworld_1001","Forbes1878","1.0","1.0","1.0","Lanxess","Lanxess"
"dataworld_1002","Forbes790","1.0","1.0","1.0","CarMax","CarMax"
"dataworld_1003","Forbes1440","1.0","1.0","1.0","Coach","Coach"
"dataworld_1004","Forbes1565","1.0","1.0","1.0","Staples","Staples"
"dataworld_1005","Forbes1490","1.0","1.0","1.0","Hang Lung Group","Hang Lung Group"
"dataworld_1006","Forbes1104","1.0","1.0","1.0","Assurant","Assurant"
"dataworld_1008","Forbes1182","1.0","1.0","1.0","Attijariwafa Bank","Attijariwafa Bank"
"dataworld_1009","Forbes1432","0.0","0.6363636363636364","0.0","China Cosco Holdings","China Merchants Holdings"
"dataworld_1010","Forbes138","0.0","0.736842105263158","0.0","Kyushu Electric Power","Korea Electric Power"
"dataworld_1010","Forbes368","0.0","0.7894736842105263","0.6147368421052631","Kyushu Electric Power","Kansai Electric Power"
"dataworld_1010","Forbes746","1.0","1.0","1.0","Kyushu Electric Power","Kyushu Electric Power"
"dataworld_1012","Forbes1155","1.0","1.0","1.0","BCI-Banco Credito","BCI-Banco Credito"
"dataworld_1013","Forbes1360","1.0","1.0","1.0","Kintetsu","Kintetsu"
"dataworld_1014","Forbes1535","1.0","1.0","1.0","NiSource","NiSource"
"dataworld_1015","Forbes1039","1.0","1.0","1.0","Rockwell Automation","Rockwell Automation"
"dataworld_1016","Forbes655","1.0","1.0","1.0","Naspers","Naspers"
"dataworld_1018","Forbes1126","1.0","1.0","1.0","SES","SES"
"dataworld_1018","Forbes1141","0.0","0.6666666666666667","0.0","SES","SGS"
"dataworld_1018","Forbes385","0.0","0.6666666666666667","0.0","SES","SEB"
"dataworld_1019","Forbes1263","1.0","1.0","1.0","W&W-Wüstenrot","W&W-Wüstenrot"
"dataworld_101","Forbes588","1.0","1.0","1.0","Tesco","Tesco"
"dataworld_101","Forbes696","0.0","0.6666666666666667","0.0","Tesco","Tesoro"
"dataworld_101","Forbes934","0.0","0.6","0.0","Tesco","Tesla"
"dataworld_1020","Forbes885","1.0","1.0","1.0","Power Grid of India","Power Grid of India"
"dataworld_1021","Forbes1310","1.0","1.0","1.0","Nippon Express","Nippon Express"
"dataworld_1022","Forbes1455","1.0","1.0","1.0","Gjensidige Forsikring","Gjensidige Forsikring"
"dataworld_1024","Forbes1123","1.0","1.0","1.0","LeGrand","Legrand"
"dataworld_1025","Forbes1271","1.0","1.0","1.0","Dai Nippon Printing","Dai Nippon Printing"
"dataworld_1027","Forbes1200","1.0","1.0","1.0","Arab National Bank","Arab National Bank"
"dataworld_102","Forbes1270","0.7391304347826086","0.75","0.7445652173913043","China Life Insurance","China Life Insurance (Taiwan)"
"dataworld_102","Forbes174","0.0","0.7619047619047619","0.0","China Life Insurance","China Pacific Insurance"
"dataworld_102","Forbes52","1.0","1.0","1.0","China Life Insurance","China Life Insurance"
"dataworld_102","Forbes615","0.0","0.7142857142857143","0.0","China Life Insurance","China Taiping Insurance"
"dataworld_102","Forbes670","0.0","0.6190476190476191","0.0","China Life Insurance","China Reinsurance Group"
"dataworld_1031","Forbes1519","1.0","1.0","1.0","Hertz Global Holdings","Hertz Global Holdings"
"dataworld_1032","Forbes1950","1.0","1.0","1.0","Western Union","Western Union"
"dataworld_1033","Forbes119","1.0","1.0","1.0","Facebook","Facebook"
"dataworld_1034","Forbes1694","0.0","0.6","0.0","Sharp","Snap"
"dataworld_1034","Forbes178","0.0","0.6","0.0","Sharp","SAP"
"dataworld_1034","Forbes562","0.0","0.6","0.0","Sharp","Shire"
"dataworld_1034","Forbes928","1.0","1.0","1.0","Sharp","Sharp"
"dataworld_1035","Forbes1099","0.0","0.6363636363636364","0.0","Shimao Property Holdings","SDIC Power Holdings"
"dataworld_1035","Forbes1454","0.0","0.6363636363636364","0.0","Shimao Property Holdings","Shoprite Holdings"
"dataworld_1035","Forbes922","1.0","1.0","1.0","Shimao Property Holdings","Shimao Property Holdings"
"dataworld_1036","Forbes1187","1.0","1.0","1.0","Harley-Davidson","Harley-Davidson"
"dataworld_1037","Forbes1103","1.0","1.0","1.0","Cielo","Cielo"
"dataworld_1038","Forbes1318","1.0","1.0","1.0","Vedanta Resources","Vedanta Resources"
"dataworld_1039","Forbes1033","1.0","1.0","1.0","Nintendo","Nintendo"
"dataworld_1039","Forbes1199","0.0","0.6","0.0","Nintendo","Nitto Denko"
"dataworld_103","Forbes534","0.0","0.65","0.0","China Minsheng Banking","China Zheshang Bank"
"dataworld_103","Forbes75","1.0","1.0","1.0","China Minsheng Banking","China Minsheng Banking"
"dataworld_1040","Forbes971","1.0","1.0","1.0","Daito Trust Construction","Daito Trust Construction"
"dataworld_1041","Forbes1107","1.0","1.0","1.0","Thai Beverage","Thai Beverage"
"dataworld_1042","Forbes1979","1.0","1.0","1.0","Belle International Holdings","Belle International Holdings"
"dataworld_1043","Forbes1341","1.0","1.0","1.0","Cathay Pacific Airways","Cathay Pacific Airways"
"dataworld_1043","Forbes875","0.0","0.6363636363636364","0.0","Cathay Pacific Airways","Canadian Pacific Railway"
"dataworld_1044","Forbes1025","1.0","1.0","1.0","Arrow Electronics","Arrow Electronics"
"dataworld_1045","Forbes1221","1.0","1.0","1.0","New York Community","New York Community"
"dataworld_1046","Forbes988","0.0","0.7","0.0","Mediolanum","Mediobanca"
"dataworld_1047","Forbes1145","0.0","0.6153846153846154","0.0","Bank of Ayudhya","Bank of Baroda"
"dataworld_1047","Forbes1250","0.0","0.6153846153846154","0.0","Bank of Ayudhya","Bank of India"
"dataworld_1047","Forbes1916","0.0","0.6153846153846154","0.0","Bank of Ayudhya","Bank of Nagoya"
"dataworld_1047","Forbes7","0.0","0.6153846153846154","0.0","Bank of Ayudhya","Bank of America"
"dataworld_1048","Forbes1961","0.0","0.6","0.0","Dollar Tree","Dollarama"
"dataworld_1048","Forbes590","1.0","1.0","1.0","Dollar Tree","Dollar Tree"
"dataworld_1049","Forbes1129","1.0","1.0","1.0","Phoenix Group Holdings","Phoenix Group Holdings"
"dataworld_1049","Forbes1387","0.0","0.65","0.0","Phoenix Group Holdings","Partners Group Holding"
"dataworld_104","Forbes67","1.0","1.0","1.0","Walt Disney","Walt Disney"
"dataworld_1050","Forbes1606","1.0","1.0","1.0","National Bank of Greece","National Bank of Greece"
"dataworld_1050","Forbes560","0.0","0.7","0.61","National Bank of Greece","National Bank of Canada"
"dataworld_1050","Forbes660","0.0","0.6363636363636364","0.0","National Bank of Greece","National Bank of Abu Dhabi"
"dataworld_1050","Forbes758","0.0","0.7","0.61","National Bank of Greece","National Bank of Kuwait"
"dataworld_1051","Forbes1061","1.0","1.0","1.0","Quest Diagnostics","Quest Diagnostics"
"dataworld_1052","Forbes1110","1.0","1.0","1.0","Flextronics International","Flextronics International"
"dataworld_1052","Forbes448","0.0","0.625","0.0","Flextronics International","Fosun International"
"dataworld_1053","Forbes263","0.0","0.6153846153846154","0.0","Liberty Media","Liberty Global"
"dataworld_1054","Forbes1307","0.0","0.6","0.0","Aozora Bank","Arab Bank"
"dataworld_1054","Forbes1476","1.0","1.0","1.0","Aozora Bank","Aozora Bank"
"dataworld_1054","Forbes1522","0.0","0.6","0.0","Aozora Bank","Alpha Bank"
"dataworld_1054","Forbes1549","0.0","0.6","0.0","Aozora Bank","Alinma Bank"
"dataworld_1054","Forbes1940","0.0","0.7","0.0","Aozora Bank","Andhra Bank"
"dataworld_1055","Forbes1324","1.0","1.0","1.0","Nippon Yusen","Nippon Yusen"
"dataworld_1056","Forbes947","1.0","1.0","1.0","WR Berkley","WR Berkley"
"dataworld_1057","Forbes562","1.0","1.0","1.0","Shire","Shire"
"dataworld_1057","Forbes928","0.0","0.6","0.0","Shire","Sharp"
"dataworld_1058","Forbes1059","1.0","1.0","1.0","Schroders","Schroders"
"dataworld_1059","Forbes1042","1.0","1.0","1.0","Intuit","Intuit"
"dataworld_105","Forbes580","0.0","0.6","0.0","American Express","American Tower"
"dataworld_105","Forbes97","1.0","1.0","1.0","American Express","American Express"
"dataworld_1062","Forbes889","1.0","1.0","1.0","Hormel Foods","Hormel Foods"
"dataworld_1063","Forbes943","1.0","1.0","1.0","Keyence","Keyence"
"dataworld_1064","Forbes786","1.0","1.0","1.0","Hong Kong Exchanges","Hong Kong Exchanges"
"dataworld_1065","Forbes1172","1.0","1.0","1.0","Terna","Terna"
"dataworld_1065","Forbes934","0.0","0.6","0.0","Terna","Tesla"
"dataworld_1066","Forbes1092","1.0","1.0","1.0","Grupo Bimbo","Grupo Bimbo"
"dataworld_1066","Forbes1402","0.0","0.6","0.0","Grupo Bimbo","Grupo Carso"
"dataworld_1067","Forbes1116","1.0","1.0","1.0","T Rowe Price","T Rowe Price"
"dataworld_1068","Forbes249","0.0","0.6","0.0","Nidec","Nike"
"dataworld_1068","Forbes688","1.0","1.0","1.0","Nidec","Nidec"
"dataworld_1068","Forbes877","0.0","0.6","0.0","Nidec","NEC"
"dataworld_1069","Forbes1541","1.0","1.0","1.0","Continental Resources","Continental Resources"
