"dbpedia_654","Kaggle_46828","1.0"
"dbpedia_724","Kaggle_20316","0.6666666666666666"
"dbpedia_1905","Kaggle_4554","1.0"
"dbpedia_3580","Kaggle_64004","0.6666666666666666"
"dbpedia_2556","Kaggle_48522","1.0"
"dbpedia_2676","Kaggle_390","1.0"
"dbpedia_1735","Kaggle_51752","0.6363636363636364"
"dbpedia_1554","Kaggle_10465","0.6875"
"dbpedia_1555","Kaggle_10465","0.6111111111111112"
"dbpedia_1589","Kaggle_64884","1.0"
"dbpedia_642","Kaggle_85012","1.0"
"dbpedia_1723","Kaggle_75468","0.7692307692307693"
"dbpedia_1333","Kaggle_75060","1.0"
"dbpedia_2754","Kaggle_5399","0.875"
"dbpedia_1439","Kaggle_4022","1.0"
"dbpedia_1438","Kaggle_4022","1.0"
"dbpedia_1437","Kaggle_4022","1.0"
"dbpedia_1436","Kaggle_4022","1.0"
"dbpedia_786","Kaggle_3586","1.0"
"dbpedia_2269","Kaggle_52239","0.8571428571428571"
"dbpedia_3871","Kaggle_114200","0.6"
"dbpedia_802","Kaggle_16424","0.6666666666666666"
"dbpedia_1452","Kaggle_10371","0.7272727272727273"
"dbpedia_412","Kaggle_61032","0.6"
"dbpedia_413","Kaggle_61032","0.6"
"dbpedia_377","Kaggle_22740","1.0"
"dbpedia_2036","Kaggle_41637","1.0"
"dbpedia_1358","Kaggle_6776","1.0"
"dbpedia_1359","Kaggle_6776","1.0"
"dbpedia_4277","Kaggle_9815","1.0"
"dbpedia_728","Kaggle_3648","1.0"
"dbpedia_4315","Kaggle_121529","1.0"
"dbpedia_3949","Kaggle_103911","0.6"
"dbpedia_1499","Kaggle_127865","1.0"
"dbpedia_285","Kaggle_5887","0.7692307692307693"
"dbpedia_4096","Kaggle_106898","0.6"
"dbpedia_4097","Kaggle_106898","0.6"
"dbpedia_2538","Kaggle_303","1.0"
"dbpedia_2539","Kaggle_303","1.0"
"dbpedia_2671","Kaggle_423","1.0"
"dbpedia_2514","Kaggle_157","1.0"
"dbpedia_2540","Kaggle_303","1.0"
